method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_crsm_epoch,selected_snde_epoch,threshold_hc,crsm_n_experts,crsm_temperature,crsm_hc_centroid_norm,crsm_pca_unit_norm,crsm_pca_singular_value,crsm_sigma_margin,crsm_sigma_projection,crsm_symmetry_ratio,crsm_symmetry_scale,crsm_initial_delta_l2,crsm_asd_mass1,crsm_asd_mass2,crsm_asd_entropy,crsm_hc_mass1,crsm_hc_mass2,crsm_hc_entropy,crsm_delta1_l2,crsm_delta2_l2,crsm_delta_cosine,crsm_delta_bias1,crsm_delta_bias2,snde_asd_score_mean,snde_asd_score_std,snde_asd_positive_fraction,snde_asd_negative_fraction,snde_asd_generalist_fraction,snde_asd_mean_abs_correction,snde_hc_score_mean,snde_hc_score_std,snde_hc_positive_fraction,snde_hc_negative_fraction,snde_hc_generalist_fraction,snde_hc_mean_abs_correction,snde_w_pos_l2,snde_w_neg_l2,snde_b_pos,snde_b_neg,snde_positive_weight_l2,snde_negative_weight_l2,snde_parameter_l2,snde_mean_abs_correction,snde_mean_abs_positive_correction,snde_mean_abs_negative_correction,snde_pc1_explained_variance_fraction,snde_pc1_explained_fraction,snde_std_floor,snde_hc_reference_score_mean,snde_hc_reference_score_std,task_seconds,n_test,status
baseline,internal_fold,0,0,0.7360688956433639,0.593977971553032,0.5882352941176471,0.6111955420466059,31.0,24.0,nan,nan,0.4483349025249481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.5497155189514,89,PASS
crsm_corrected,internal_fold,0,0,0.7360688956433639,0.5939779697058005,0.5882352941176471,0.6111955420466059,31.0,24.0,0.0,nan,0.4483349025249481,2.0,1.0,23.18123435974121,1.0,149.91976928710938,1.1849325895309448,7.743022918701172,0.01,0.0015303229447454214,0.0021642036736011505,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.5497155189514,89,PASS
selective_normative_deviation_experts,internal_fold,0,0,0.7507598784194529,0.5845295024966768,0.6046511627906976,0.6218338399189463,31.0,24.0,nan,7.0,0.4483349025249481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10266327112913132,1.1462938785552979,0.11484593898057938,0.002801120514050126,0.8823529481887817,0.11323776096105576,-4.512654694366347e-09,0.9999999403953552,0.09463722258806229,0.0031545741949230433,0.9022082090377808,0.0610644668340683,0.08068734407424927,0.13505235314369202,0.00279623968526721,-0.006923430133610964,0.08068734407424927,0.13505235314369202,0.1574971079826355,0.08869928121566772,0.08843699097633362,0.00026228674687445164,0.21178893744945526,0.21178893744945526,0.001301823416724801,-8.423621977726725e-08,8.094531059265137,307.5497155189514,89,PASS
baseline,internal_fold,0,1,0.7396149949341438,0.6161925510726048,0.651685393258427,0.6537487335359675,17.0,11.0,nan,nan,0.4325406551361084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262.3395733833313,89,PASS
crsm_corrected,internal_fold,0,1,0.740628166160081,0.6145247605261883,0.651685393258427,0.6537487335359675,17.0,11.0,2.0,nan,0.41917479038238525,2.0,1.0,26.297531127929688,0.9999999403953552,147.96424865722656,0.7216825485229492,7.5713701248168945,0.01,0.0009531729156151414,0.0013479901244863868,0.5010724663734436,0.49892759323120117,0.6931111216545105,0.5,0.5000001192092896,0.6931308507919312,0.02711702138185501,0.026931393891572952,0.9914039969444275,-9.951147512765601e-05,-9.954212873708457e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262.3395733833313,89,PASS
selective_normative_deviation_experts,internal_fold,0,1,0.722391084093212,0.6370887806114292,0.6444444444444444,0.6418439716312057,17.0,11.0,nan,20.0,0.4325406551361084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28404805064201355,1.3630948066711426,0.1428571492433548,0.042016807943582535,0.8151260614395142,0.3093699812889099,3.760545486120037e-10,1.0,0.06940063089132309,0.04416403919458389,0.886435329914093,0.1200006902217865,0.14431487023830414,0.21567633748054504,0.0031676343642175198,0.006467918865382671,0.14431487023830414,0.21567633748054504,0.259605348110199,0.22030457854270935,0.15430660545825958,0.06599799543619156,0.13678735494613647,0.13678735494613647,0.0013756684493273497,-6.919403716665329e-08,5.81997537612915,262.3395733833313,89,PASS
baseline,internal_fold,0,2,0.7696687370600415,0.5923387518774963,0.7450980392156864,0.6987577639751552,40.0,64.0,nan,nan,0.5147973299026489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,263.5862720012665,88,PASS
crsm_corrected,internal_fold,0,2,0.7696687370600415,0.5923387559448007,0.7450980392156864,0.6987577639751552,40.0,64.0,0.0,nan,0.5147973299026489,2.0,1.0,23.887392044067383,1.0,137.34803771972656,1.9864709377288818,6.2629313468933105,0.01,0.0031717908568680286,0.0044855899177491665,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,263.5862720012665,88,PASS
selective_normative_deviation_experts,internal_fold,0,2,0.7582815734989647,0.6124049594434925,0.7346938775510203,0.7008281573498965,40.0,64.0,nan,60.0,0.4565272629261017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2078120857477188,1.380764365196228,0.0,0.12044817954301834,0.8795518279075623,0.283812016248703,3.0084363888960297e-09,1.0000001192092896,0.0,0.08832807838916779,0.9116719365119934,0.2042737454175949,0.0,0.2639521062374115,0.0,-0.013703854754567146,0.0,0.2639521062374115,0.2643076181411743,0.2464030683040619,0.0,0.2464030683040619,0.2158764898777008,0.2158764898777008,0.0012465609470382333,7.220247510986155e-08,7.502139091491699,263.5862720012665,88,PASS
baseline,internal_fold,0,3,0.7546583850931675,0.5896100000230617,0.5507246376811594,0.6589026915113871,36.0,48.0,nan,nan,0.34189358353614807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,266.71363496780396,88,PASS
crsm_corrected,internal_fold,0,3,0.7546583850931675,0.5896100000724855,0.5507246376811594,0.6589026915113871,36.0,48.0,0.0,nan,0.34189358353614807,2.0,1.0,23.171127319335938,1.0,159.3925018310547,1.8169788122177124,8.410171508789062,0.01,0.002160453936085105,0.0030553434044122696,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,266.71363496780396,88,PASS
selective_normative_deviation_experts,internal_fold,0,3,0.7567287784679089,0.5898576108022705,0.5507246376811594,0.6589026915113871,36.0,48.0,nan,3.0,0.34189358353614807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24691973626613617,1.3687841892242432,0.13725490868091583,0.002801120514050126,0.8599439859390259,0.03827960789203644,-6.0168727777920594e-09,1.0,0.08832807838916779,0.0031545741949230433,0.9085173606872559,0.048728570342063904,0.036302704364061356,0.0582885704934597,0.00032845992245711386,-0.0029876925982534885,0.036302704364061356,0.0582885704934597,0.06873483955860138,0.04319402948021889,0.04305266961455345,0.00014135947276372463,0.21477581560611725,0.21477581560611725,0.0012707544956356287,-9.626996444467295e-08,7.442072868347168,266.71363496780396,88,PASS
baseline,internal_fold,0,4,0.6309523809523809,0.6838613959769155,0.6538461538461539,0.5838509316770186,23.0,49.0,nan,nan,0.5474112629890442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,238.6241397857666,88,PASS
crsm_corrected,internal_fold,0,4,0.6309523809523809,0.6838613957261186,0.6538461538461539,0.5838509316770186,23.0,49.0,0.0,nan,0.5474112629890442,2.0,1.0,24.156753540039062,1.0,132.8082275390625,1.8626954555511475,7.007535934448242,0.01,0.002658131765201688,0.003759165992960334,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,238.6241397857666,88,PASS
selective_normative_deviation_experts,internal_fold,0,4,0.6387163561076605,0.726967770475528,0.6603773584905662,0.5828157349896481,23.0,49.0,nan,4.0,0.5474112629890442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3063143789768219,1.382826328277588,0.16526611149311066,0.005602241028100252,0.8291316628456116,0.123646579682827,-6.0168727777920594e-09,1.0,0.09779179841279984,0.015772871673107147,0.886435329914093,0.04715243726968765,0.05230589210987091,0.06828759610652924,0.0016950134886428714,-0.003929737955331802,0.05230589210987091,0.06828759610652924,0.08612443506717682,0.08766936510801315,0.08328118920326233,0.004388174042105675,0.19416199624538422,0.19416199624538422,0.001333499443717301,-1.0830370911207865e-07,6.499325275421143,238.6241397857666,88,PASS
baseline,internal_fold,0,5,0.7192527244421381,0.6233150827861806,0.6818181818181819,0.6850025947067981,42.0,44.0,nan,nan,0.3857467770576477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,415.6236925125122,88,PASS
crsm_corrected,internal_fold,0,5,0.7192527244421381,0.6233150863304021,0.6818181818181819,0.6850025947067981,42.0,44.0,0.0,nan,0.3857468068599701,2.0,1.0,22.981719970703125,1.0,149.83407592773438,1.690903902053833,7.529455661773682,0.01,0.002245718613266945,0.0031759256962686777,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,415.6236925125122,88,PASS
selective_normative_deviation_experts,internal_fold,0,5,0.6995329527763363,0.8033434650273854,0.6888888888888888,0.683445770627919,42.0,44.0,nan,149.0,0.3857468068599701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0931665375828743,1.1641544103622437,0.0,0.10084033757448196,0.8991596698760986,0.2589733600616455,1.5042182610613963e-08,1.0,0.0031545741949230433,0.07886435836553574,0.9179810881614685,0.20351596176624298,1.8239827156066895,0.3947952687740326,-0.09379445016384125,-0.006998144555836916,1.8239827156066895,0.3947952687740326,1.8685883283615112,0.2328902781009674,0.002984256949275732,0.22990602254867554,0.22221612930297852,0.22221612930297852,0.0012973956763744354,2.4067491111168238e-08,8.035148620605469,415.6236925125122,88,PASS
baseline,internal_fold,0,6,0.7353399065905553,0.6049374909739131,0.6741573033707866,0.6728074727555786,34.0,26.0,nan,nan,0.39982306957244873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0524446964264,88,PASS
crsm_corrected,internal_fold,0,6,0.7353399065905553,0.6049374897071229,0.6741573033707866,0.6728074727555786,34.0,26.0,0.0,nan,0.39982306957244873,2.0,1.0,23.123371124267578,1.0,153.7782440185547,1.2462825775146484,8.136576652526855,0.01,0.0015317038632929325,0.0021661564242094755,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0524446964264,88,PASS
selective_normative_deviation_experts,internal_fold,0,6,0.7270368448365335,0.6073963253727307,0.6741573033707866,0.6728074727555786,34.0,26.0,nan,51.0,0.39982306957244873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14949144423007965,1.2360115051269531,0.002801120514050126,0.1260504275560379,0.8711484670639038,0.3069566488265991,1.5042182610613963e-08,1.0,0.0031545741949230433,0.09779179841279984,0.8990536332130432,0.22359296679496765,0.8326480388641357,0.3954477608203888,-0.03747083619236946,-0.022424902766942978,0.8326480388641357,0.3954477608203888,0.9228155612945557,0.26774850487709045,0.0007665766752324998,0.26698189973831177,0.22209076583385468,0.22209076583385468,0.0013366101775318384,4.8134982222336475e-08,7.926723003387451,270.0524446964264,88,PASS
baseline,internal_fold,0,7,0.7270368448365335,0.6162476540192601,0.7102803738317757,0.6359626362221069,44.0,44.0,nan,nan,0.6032403111457825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,289.5934941768646,88,PASS
crsm_corrected,internal_fold,0,7,0.7270368448365335,0.6162476563949592,0.7102803738317757,0.6359626362221069,44.0,44.0,0.0,nan,0.6032403111457825,2.0,1.0,23.397836685180664,1.0,154.661865234375,1.6195814609527588,7.735994815826416,0.01,0.002093565883114934,0.002960749203339219,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,289.5934941768646,88,PASS
selective_normative_deviation_experts,internal_fold,0,7,0.7021276595744681,0.6464465878075143,0.6428571428571429,0.6652828230409964,44.0,44.0,nan,43.0,0.4510364234447479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20572690665721893,1.2457431554794312,0.13725490868091583,0.002801120514050126,0.8599439859390259,0.297750860452652,-6.768981819504916e-09,1.0,0.08517350256443024,0.0,0.914826512336731,0.17303119599819183,0.26370498538017273,0.7898786664009094,0.00153535814024508,0.0406966395676136,0.26370498538017273,0.7898786664009094,0.8337308764457703,0.2390918880701065,0.23816969990730286,0.0009221915388479829,0.20342253148555756,0.20342253148555756,0.001202193321660161,-3.6101237554930776e-08,7.653947353363037,289.5934941768646,88,PASS
baseline,internal_fold,0,8,0.7711468604047742,0.5786871453206653,0.7422680412371133,0.7122470160871821,47.0,36.0,nan,nan,0.47939541935920715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.1934370994568,88,PASS
crsm_corrected,internal_fold,0,8,0.7711468604047742,0.5786871439457772,0.7422680412371133,0.7122470160871821,47.0,36.0,0.0,nan,0.47939538955688477,2.0,1.0,23.134763717651367,1.0,148.11817932128906,1.5552300214767456,6.472628116607666,0.01,0.0024027798790484667,0.00339804426766932,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.1934370994568,88,PASS
selective_normative_deviation_experts,internal_fold,0,8,0.7825635703165542,0.5633355907951197,0.6904761904761905,0.7109496626881162,47.0,36.0,nan,41.0,0.3980847895145416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21202808618545532,1.3337894678115845,0.1428571492433548,0.002801120514050126,0.8543417453765869,0.23494572937488556,-6.0168727777920594e-09,1.0,0.11041009426116943,0.0031545741949230433,0.886435329914093,0.13707202672958374,0.18670758605003357,0.7061544060707092,-0.00436116848140955,-0.03612130880355835,0.18670758605003357,0.7061544060707092,0.7313258647918701,0.18891313672065735,0.18723776936531067,0.0016753748059272766,0.21659724414348602,0.21659724414348602,0.0013305884785950184,-4.8134982222336475e-08,7.296573638916016,306.1934370994568,88,PASS
baseline,internal_fold,0,9,0.661650233523612,0.6658710098099823,0.5977011494252874,0.6058640373637779,21.0,52.0,nan,nan,0.43481284379959106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,334.0791289806366,88,PASS
crsm_corrected,internal_fold,0,9,0.661650233523612,0.6658710049652149,0.5977011494252874,0.6058640373637779,21.0,52.0,0.0,nan,0.4348128139972687,2.0,1.0,23.531211853027344,1.0,137.1845703125,1.9021292924880981,7.252357006072998,0.01,0.0026227738708257675,0.003709162585437298,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,334.0791289806366,88,PASS
selective_normative_deviation_experts,internal_fold,0,9,0.6517903476907109,0.6821834587723914,0.54320987654321,0.5877010897768552,21.0,52.0,nan,5.0,0.404801607131958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16395622491836548,1.2946075201034546,0.0,0.1260504275560379,0.8739495873451233,0.05502203106880188,3.0084363888960297e-09,1.0,0.0031545741949230433,0.11041009426116943,0.886435329914093,0.04592375457286835,0.09709202498197556,0.04920869693160057,-0.004986211657524109,0.00014580741117242724,0.09709202498197556,0.04920869693160057,0.10896440595388412,0.05074286460876465,0.00016039417823776603,0.05058247968554497,0.21851231157779694,0.21851231157779694,0.0012691246811300516,2.4067491111168238e-08,7.637835502624512,334.0791289806366,88,PASS
baseline,internal_oof,0,all,0.7212146229457445,0.6164780127244667,0.6652126499454744,0.6518536673460438,33.5,39.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,295.43555331230164,882,PASS
crsm_corrected,internal_oof,0,all,0.7218028430639044,0.616309720977656,0.6652126499454744,0.6518536673460438,33.5,39.8,0.2,nan,nan,2.0,1.0,23.686294174194337,0.9999999940395355,147.1009719848633,1.558688759803772,7.41220440864563,0.009999999999999998,0.002137041452806443,0.0030222331290133296,0.5001072466373444,0.4998927593231201,0.693143630027771,0.5,0.5000000119209289,0.6931455492973327,0.002711702138185501,0.002693139389157295,0.09914039969444274,-9.951147512765602e-06,-9.954212873708457e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,295.43555331230164,882,PASS
selective_normative_deviation_experts,internal_oof,0,all,0.7147493614715822,0.6452770689617999,0.6476624857468644,0.6522612935682774,33.5,39.8,nan,38.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07432741373777389,1.2916069626808167,0.08431372868362814,0.05322129032574594,0.8624649941921234,0.20219945758581162,7.145037700384549e-10,1.0000000059604646,0.05552050496917218,0.0444794962881133,0.9000000059604645,0.12643558159470558,0.35177461616694927,0.3076741762459278,-0.013108996089431457,-0.004577870572393295,0.35177461616694927,0.3076741762459278,0.5301694385707378,0.16656569950282574,0.07983961523277686,0.08672608523193048,0.20562295764684677,0.20562295764684677,0.0012964219087734819,-2.737677107234049e-08,7.390827178955078,295.43555331230164,882,PASS
baseline,caltech,0,external,0.7485380116959064,0.5869408602613673,0.6060606060606061,0.652046783625731,1.0,37.0,nan,nan,0.3713778853416443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.59946870803833,37,PASS
crsm_corrected,caltech,0,external,0.7485380116959065,0.5861089185017273,0.5806451612903226,0.6535087719298246,1.0,37.0,7.0,nan,0.33245155215263367,2.0,1.0,35.544944763183594,1.0,186.3396453857422,1.487262487411499,8.547944068908691,0.01,0.0017399066127836704,0.0024605996441096067,0.5045559406280518,0.49544405937194824,0.6926871538162231,0.4999997615814209,0.5000002384185791,0.6930223107337952,0.09204836934804916,0.09160960465669632,0.9862061738967896,-0.00033061698195524514,-0.00033372160396538675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.59946870803833,37,PASS
selective_normative_deviation_experts,caltech,0,external,0.6842105263157895,0.70706274052323,0.6060606060606061,0.652046783625731,1.0,37.0,nan,96.0,0.3713778853416443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.41882455348968506,1.404350996017456,0.011904762126505375,0.18571428954601288,0.8023809790611267,0.4514594078063965,8.948687124643584e-09,1.0,0.026809651404619217,0.09919571131467819,0.8739946484565735,0.17281608283519745,0.7082798480987549,0.4236161708831787,0.007907131686806679,0.008213911205530167,0.7082798480987549,0.4236161708831787,0.8253732323646545,0.32039517164230347,0.025587426498532295,0.29480770230293274,0.2010919600725174,0.2010919600725174,0.0013056898023933172,7.670303148188395e-08,7.173782825469971,312.59946870803833,37,PASS
baseline,abide2,0,external,0.7198172604422605,0.6129383992471554,0.5937031484257872,0.6463682432432433,1.0,37.0,nan,nan,0.3713778853416443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.59946870803833,727,PASS
crsm_corrected,abide2,0,external,0.7208154176904177,0.6118782804013754,0.5830815709969789,0.6402257371007372,1.0,37.0,7.0,nan,0.33245155215263367,2.0,1.0,35.544944763183594,1.0,186.3396453857422,1.487262487411499,8.547944068908691,0.01,0.0017399066127836704,0.0024605996441096067,0.5045559406280518,0.49544405937194824,0.6926871538162231,0.4999997615814209,0.5000002384185791,0.6930223107337952,0.09204836934804916,0.09160960465669632,0.9862061738967896,-0.00033061698195524514,-0.00033372160396538675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.59946870803833,727,PASS
selective_normative_deviation_experts,abide2,0,external,0.7165617321867321,0.6202603173942909,0.6023738872403561,0.6493857493857494,1.0,37.0,nan,96.0,0.3713778853416443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.41882455348968506,1.404350996017456,0.011904762126505375,0.18571428954601288,0.8023809790611267,0.4514594078063965,8.948687124643584e-09,1.0,0.026809651404619217,0.09919571131467819,0.8739946484565735,0.17281608283519745,0.7082798480987549,0.4236161708831787,0.007907131686806679,0.008213911205530167,0.7082798480987549,0.4236161708831787,0.8253732323646545,0.32039517164230347,0.025587426498532295,0.29480770230293274,0.2010919600725174,0.2010919600725174,0.0013056898023933172,7.670303148188395e-08,7.173782825469971,312.59946870803833,727,PASS
baseline,internal_fold,1,0,0.7684903748733537,0.5851380270125404,0.6444444444444444,0.6418439716312057,30.0,17.0,nan,nan,0.4792431592941284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,319.03841066360474,89,PASS
crsm_corrected,internal_fold,1,0,0.7684903748733537,0.5851380207855732,0.6444444444444444,0.6418439716312057,30.0,17.0,0.0,nan,0.4792431592941284,2.0,1.0,23.116132736206055,1.0,132.74143981933594,0.9223269820213318,5.42781925201416,0.01,0.0016992586897686124,0.002403114689514041,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,319.03841066360474,89,PASS
selective_normative_deviation_experts,internal_fold,1,0,0.7700101317122594,0.5883755481374463,0.6593406593406593,0.6524822695035462,30.0,17.0,nan,22.0,0.47924309968948364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1686498075723648,1.2912986278533936,0.0,0.11764705926179886,0.8823529481887817,0.22283658385276794,6.0168727777920594e-09,0.9999999403953552,0.0031545741949230433,0.08201892673969269,0.914826512336731,0.1433500349521637,0.415244996547699,0.1879427134990692,-0.021460173651576042,-0.00353610934689641,0.415244996547699,0.1879427134990692,0.4563155770301819,0.1854519546031952,0.0005477027152664959,0.18490424752235413,0.21958139538764954,0.21958139538764954,0.001283592777326703,3.6101237554930776e-08,7.887032508850098,319.03841066360474,89,PASS
